"No.","Time","Source","Destination","Protocol","Length","Info"
"706962","4598.992311913","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4534)"
"706964","4598.992667746","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"706980","4599.996494664","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"706982","4599.999474989","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4535) [Deviceb'Device - 2']"
"706983","4599.999905603","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"706986","4600.002334355","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4535)"
"706988","4600.003326281","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707000","4601.008090651","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707002","4601.011004069","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4536) [Deviceb'Device - 2']"
"707004","4601.015357189","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707006","4601.018003823","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4536)"
"707008","4601.018609368","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707023","4602.023297834","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707025","4602.026197176","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4537) [Deviceb'Device - 2']"
"707026","4602.026619594","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707029","4602.029092339","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4537)"
"707031","4602.029887513","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707043","4603.034485377","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707045","4603.037312542","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4538) [Deviceb'Device - 2']"
"707046","4603.037726104","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707049","4603.040215381","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4538)"
"707051","4603.040813912","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707063","4604.044738293","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707065","4604.047755968","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4539) [Deviceb'Device - 2']"
"707066","4604.048163479","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707069","4604.050826083","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4539)"
"707071","4604.051415647","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707083","4605.054923319","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707085","4605.057943299","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4540) [Deviceb'Device - 2']"
"707086","4605.058346711","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707089","4605.060855665","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4540)"
"707091","4605.061264638","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707101","4606.065333300","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707104","4606.068212183","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4541) [Deviceb'Device - 2']"
"707105","4606.068638990","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707108","4606.071079865","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4541)"
"707110","4606.071898904","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707127","4607.075654684","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707129","4607.080570027","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4542) [Deviceb'Device - 2']"
"707130","4607.080920399","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707133","4607.083513171","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4542)"
"707135","4607.083862982","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707155","4608.088213756","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707157","4608.091130571","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4543) [Deviceb'Device - 2']"
"707158","4608.091740414","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707161","4608.094054258","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4543)"
"707163","4608.094362962","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707175","4609.098795079","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707177","4609.101871676","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4544) [Deviceb'Device - 2']"
"707178","4609.102347165","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707181","4609.105073119","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4544)"
"707183","4609.105796998","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707195","4610.109709131","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707197","4610.112665670","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4545) [Deviceb'Device - 2']"
"707198","4610.113116593","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707201","4610.115697082","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4545)"
"707203","4610.116005615","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707211","4611.119630595","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707213","4611.122493458","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4546) [Deviceb'Device - 2']"
"707214","4611.122896721","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707217","4611.125335862","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4546)"
"707219","4611.125578982","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707234","4612.129315171","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707236","4612.132216857","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4547) [Deviceb'Device - 2']"
"707237","4612.132628776","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707240","4612.135143741","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4547)"
"707242","4612.135996924","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707254","4613.139731410","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707256","4613.142638316","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4548) [Deviceb'Device - 2']"
"707258","4613.146981026","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707260","4613.149405380","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4548)"
"707262","4613.149741435","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707274","4614.154109488","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707276","4614.157046080","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4549) [Deviceb'Device - 2']"
"707277","4614.157463680","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707280","4614.159877514","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4549)"
"707282","4614.160208559","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707294","4615.164389157","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707296","4615.167289831","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4550) [Deviceb'Device - 2']"
"707297","4615.167706399","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707300","4615.170151532","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4550)"
"707302","4615.170815938","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707326","4616.175051490","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707328","4616.177940642","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4551) [Deviceb'Device - 2']"
"707329","4616.178356929","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707332","4616.180841506","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4551)"
"707334","4616.181240430","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707350","4617.185250615","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707352","4617.188187568","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4552) [Deviceb'Device - 2']"
"707353","4617.188596141","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707356","4617.191584280","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4552)"
"707358","4617.191900187","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707371","4618.195698090","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707373","4618.198717148","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4553) [Deviceb'Device - 2']"
"707375","4618.203107098","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707377","4618.205693818","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4553)"
"707379","4618.205982264","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707392","4619.209757122","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707394","4619.212664189","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4554) [Deviceb'Device - 2']"
"707395","4619.213097838","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707398","4619.215618795","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4554)"
"707400","4619.216029070","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707413","4620.220309534","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707415","4620.223144204","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4555) [Deviceb'Device - 2']"
"707416","4620.223556122","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707419","4620.226101064","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4555)"
"707421","4620.226847495","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707441","4621.231083695","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707443","4621.234088856","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4556) [Deviceb'Device - 2']"
"707444","4621.234483693","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707447","4621.237062188","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4556)"
"707449","4621.237547095","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707460","4622.241705387","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707462","4622.244727330","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4557) [Deviceb'Device - 2']"
"707463","4622.245127286","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707466","4622.248442283","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4557)"
"707468","4622.248887235","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707480","4623.252401128","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707482","4623.255372615","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4558) [Deviceb'Device - 2']"
"707483","4623.256095462","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707486","4623.258451667","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4558)"
"707488","4623.258798643","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707500","4624.263113219","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707502","4624.266054399","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4559) [Deviceb'Device - 2']"
"707503","4624.266498299","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707506","4624.269005079","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4559)"
"707508","4624.269961076","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707529","4625.274532798","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707531","4625.278400290","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4560) [Deviceb'Device - 2']"
"707532","4625.278717329","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707535","4625.281285224","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4560)"
"707537","4625.282055360","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707552","4626.286172582","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707554","4626.288984267","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4561) [Deviceb'Device - 2']"
"707555","4626.289374575","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707558","4626.291977486","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4561)"
"707560","4626.292356733","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707576","4627.295823726","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707578","4627.298832534","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4562) [Deviceb'Device - 2']"
"707579","4627.299210609","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707582","4627.301891778","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4562)"
"707584","4627.302704645","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707592","4628.306562375","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707594","4628.309549512","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4563) [Deviceb'Device - 2']"
"707596","4628.314000227","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707598","4628.316424590","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4563)"
"707600","4628.316964441","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707623","4629.321184035","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707625","4629.325931591","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4564) [Deviceb'Device - 2']"
"707626","4629.326336266","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707629","4629.328887860","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4564)"
"707631","4629.329483366","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707647","4630.333665959","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707649","4630.336648308","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4565) [Deviceb'Device - 2']"
"707650","4630.337069394","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707653","4630.339659801","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4565)"
"707655","4630.340047434","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707737","4631.344372866","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707739","4631.347375904","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4566) [Deviceb'Device - 2']"
"707740","4631.347789336","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707744","4631.351181459","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4566)"
"707746","4631.351775663","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707788","4632.355238974","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707790","4632.358200894","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4567) [Deviceb'Device - 2']"
"707791","4632.358626068","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707794","4632.361068045","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4567)"
"707796","4632.361308780","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707806","4633.364675950","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707808","4633.367941123","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4568) [Deviceb'Device - 2']"
"707810","4633.372018592","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707812","4633.374760306","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4568)"
"707814","4633.375045205","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707834","4634.378718943","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707836","4634.381734344","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4569) [Deviceb'Device - 2']"
"707837","4634.382192010","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707840","4634.384626222","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4569)"
"707842","4634.385088506","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707854","4635.389083642","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707856","4635.392082742","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4570) [Deviceb'Device - 2']"
"707857","4635.392557840","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707860","4635.395126777","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4570)"
"707862","4635.395383833","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707876","4636.399464760","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707878","4636.402490861","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4571) [Deviceb'Device - 2']"
"707879","4636.402875749","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"707882","4636.405601051","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4571)"
"707884","4636.405904395","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"707907","4637.409824518","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"707909","4637.412712137","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4572) [Deviceb'Device - 2']"
